,Feature name,Source,Unique count,Min,Max,Notes
192,host_response_time_missing_host_response_time_host_identity_verified_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
193,host_response_time_missing_host_response_time_host_identity_verified_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
194,host_response_time_missing_host_response_time_host_identity_verified_missing_host_identity_verified,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
195,host_response_time_within a day_host_identity_verified_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
196,host_response_time_within a day_host_identity_verified_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
197,host_response_time_a few days or more_host_identity_verified_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
198,host_response_time_a few days or more_host_identity_verified_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
199,host_response_time_within an hour_bed_type_Real Bed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
200,host_response_time_within an hour_bed_type_Pull-out Sofa,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
201,host_response_time_within an hour_bed_type_Couch,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
202,host_response_time_within an hour_bed_type_Futon,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
203,host_response_time_within an hour_bed_type_Airbed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
204,host_response_time_within a few hours_bed_type_Real Bed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
205,host_response_time_within a few hours_bed_type_Pull-out Sofa,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
206,host_response_time_within a few hours_bed_type_Futon,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
207,host_response_time_missing_host_response_time_bed_type_Real Bed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
208,host_response_time_missing_host_response_time_bed_type_Pull-out Sofa,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
209,host_response_time_missing_host_response_time_bed_type_Couch,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
210,host_response_time_missing_host_response_time_bed_type_Futon,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
211,host_response_time_missing_host_response_time_bed_type_Airbed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
212,host_response_time_within a day_bed_type_Real Bed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
213,host_response_time_within a day_bed_type_Pull-out Sofa,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
214,host_response_time_within a day_bed_type_Futon,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
215,host_response_time_a few days or more_bed_type_Real Bed,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
216,host_response_time_a few days or more_bed_type_Pull-out Sofa,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
217,host_response_time_a few days or more_bed_type_Futon,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
218,host_response_time_within an hour_instant_bookable_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
219,host_response_time_within an hour_instant_bookable_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
220,host_response_time_within a few hours_instant_bookable_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
221,host_response_time_within a few hours_instant_bookable_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
222,host_response_time_missing_host_response_time_instant_bookable_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
223,host_response_time_missing_host_response_time_instant_bookable_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
224,host_response_time_within a day_instant_bookable_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
225,host_response_time_within a day_instant_bookable_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
226,host_response_time_a few days or more_instant_bookable_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
227,host_response_time_a few days or more_instant_bookable_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
228,host_response_time_within an hour_require_guest_profile_picture_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
229,host_response_time_within an hour_require_guest_profile_picture_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
230,host_response_time_within a few hours_require_guest_profile_picture_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
231,host_response_time_within a few hours_require_guest_profile_picture_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
232,host_response_time_missing_host_response_time_require_guest_profile_picture_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
233,host_response_time_missing_host_response_time_require_guest_profile_picture_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
234,host_response_time_within a day_require_guest_profile_picture_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
235,host_response_time_within a day_require_guest_profile_picture_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
236,host_response_time_a few days or more_require_guest_profile_picture_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
237,host_response_time_a few days or more_require_guest_profile_picture_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
238,host_response_time_within an hour_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
239,host_response_time_within an hour_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
240,host_response_time_within a few hours_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
241,host_response_time_within a few hours_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
242,host_response_time_missing_host_response_time_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
243,host_response_time_missing_host_response_time_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
244,host_response_time_within a day_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
245,host_response_time_within a day_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
246,host_response_time_a few days or more_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
247,host_response_time_a few days or more_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
248,host_response_time_within an hour_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
249,host_response_time_within an hour_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
250,host_response_time_within an hour_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
251,host_response_time_within an hour_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
252,host_response_time_within a few hours_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
253,host_response_time_within a few hours_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
254,host_response_time_within a few hours_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
255,host_response_time_within a few hours_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
256,host_response_time_missing_host_response_time_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
257,host_response_time_missing_host_response_time_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
258,host_response_time_missing_host_response_time_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
259,host_response_time_missing_host_response_time_cancellation_policy_super_strict_30,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
260,host_response_time_missing_host_response_time_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
261,host_response_time_within a day_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
262,host_response_time_within a day_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
263,host_response_time_within a day_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
264,host_response_time_a few days or more_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
265,host_response_time_a few days or more_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
266,host_response_time_a few days or more_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
267,host_response_time_within an hour_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
268,host_response_time_within an hour_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
269,host_response_time_within an hour_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
270,host_response_time_within a few hours_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
