,var1,var2,target,correlation_between_vars,pvalue_between_vars,correlation_var1_target,pvalue_var1_target,correlation_var2_target,pvalue_var2_target
498,host_total_listings_count,DaysPassed_first_review,booked_up_target,0.014003720626101526,4.274276299309113e-07,-0.2675121518317726,0.0,-0.10428161991573853,0.0
138,latitude,bedrooms,booked_up_target,0.0137728749085186,4.493134214297385e-08,-0.02730292737089639,1.9950442431905413e-27,-0.07061960733809783,1.6117754842671819e-173
31,target_avg_dollar_price_in_period,review_scores_accuracy,booked_up_target,0.013737135366245896,0.007441365664842104,,,0.05483275856550795,3.9137567294075893e-85
30,target_avg_dollar_price_in_period,review_scores_rating,booked_up_target,0.013595529705505425,0.008065505272405907,,,0.10938167860611937,0.0
725,guests_included,review_scores_cleanliness,booked_up_target,0.013427397667038111,1.7094191741759459e-06,-0.13652558379294602,0.0,-0.03818798720697684,3.342329599585784e-42
580,bathrooms,review_scores_location,booked_up_target,0.013283313545819622,2.2678907070949255e-06,-0.028514003251293062,1.0051441188790907e-29,0.0325555520224436,4.227559708986262e-31
527,zipcode,review_scores_accuracy,booked_up_target,0.01266181743171113,8.644077852300572e-06,0.019398138854667457,3.11482309805623e-14,0.05483275856550795,3.9137567294075893e-85
694,security_deposit,review_scores_location,booked_up_target,0.012622188804815566,6.937360873559428e-06,-0.12932632736775485,0.0,0.0325555520224436,4.227559708986262e-31
480,host_response_rate,concat_comments_polarity,booked_up_target,0.0125121009670072,0.017332336561195316,0.05687099554886183,1.5078495060686141e-49,0.07982707713741456,2.124127262894911e-120
578,bathrooms,review_scores_cleanliness,booked_up_target,0.011929484188740297,2.1530647911268598e-05,-0.028514003251293062,1.0051441188790907e-29,-0.03818798720697684,3.342329599585784e-42
582,bathrooms,concat_comments_polarity,booked_up_target,0.011863432083617403,0.0005433556845427587,-0.028514003251293062,1.0051441188790907e-29,0.07982707713741456,2.124127262894911e-120
849,review_scores_checkin,num_of_booked_days_in_previous_period,booked_up_target,0.011677614471712804,3.195922318652762e-05,0.01783128387574471,2.139428127363775e-10,0.6210093570040095,0.0
535,zipcode,target_num_of_booked_days,booked_up_target,0.01160979419362938,5.508866789587232e-06,0.019398138854667457,3.11482309805623e-14,0.8003208263860638,0.0
76,occupancy_last_period,review_scores_location,booked_up_target,0.011513794332868605,4.117227245620016e-05,0.6967989683315049,0.0,0.0325555520224436,4.227559708986262e-31
133,latitude,host_response_rate,booked_up_target,0.010191339537178453,0.008055171217639543,-0.02730292737089639,1.9950442431905413e-27,0.05687099554886183,1.5078495060686141e-49
240,minimum_nights,accommodates,booked_up_target,0.00995465471658218,7.645135827481746e-05,-0.01939781383557405,1.2798160805315371e-14,-0.13816239372347494,0.0
188,longitude,review_scores_accuracy,booked_up_target,0.009854303882761418,0.0004458123514139703,0.09057324079234452,9.441376768393284e-285,0.05483275856550795,3.9137567294075893e-85
259,minimum_nights,review_scores_checkin,booked_up_target,0.009465788770662703,0.0007482915346585553,-0.01939781383557405,1.2798160805315371e-14,0.01783128387574471,2.139428127363775e-10
478,host_response_rate,review_scores_location,booked_up_target,0.009059973452496211,0.02606435904665809,0.05687099554886183,1.5078495060686141e-49,0.0325555520224436,4.227559708986262e-31
154,latitude,review_scores_location,booked_up_target,0.009030006251737135,0.0012993487733455994,-0.02730292737089639,1.9950442431905413e-27,0.0325555520224436,4.227559708986262e-31
579,bathrooms,review_scores_communication,booked_up_target,0.008671012234377587,0.0020196870060335175,-0.028514003251293062,1.0051441188790907e-29,0.051294711507698695,1.0441928544136766e-74
190,longitude,review_scores_communication,booked_up_target,0.008217585535691458,0.0034135691445225094,0.09057324079234452,9.441376768393284e-285,0.051294711507698695,1.0441928544136766e-74
224,price,review_scores_rating,booked_up_target,0.007835718402336513,0.005206293712998514,-0.2053554322527973,0.0,0.10938167860611937,0.0
137,latitude,bathrooms,booked_up_target,0.0072383456784457555,0.004054107644784095,-0.02730292737089639,1.9950442431905413e-27,-0.028514003251293062,1.0051441188790907e-29
782,availability_60,review_scores_checkin,booked_up_target,0.006364346971172862,0.023412375031826013,-0.4970063557162694,0.0,0.01783128387574471,2.139428127363775e-10
794,availability_90,review_scores_checkin,booked_up_target,0.005975904032852932,0.033312833876811145,-0.5596518136286611,0.0,0.01783128387574471,2.139428127363775e-10
601,bedrooms,review_scores_communication,booked_up_target,0.005949394286763026,0.034083290124338236,-0.07061960733809783,1.6117754842671819e-173,0.051294711507698695,1.0441928544136766e-74
448,DaysPassed_host_since,review_scores_accuracy,booked_up_target,0.005875715813853423,0.03635816756478827,-0.07963508153886854,3.716141030266451e-220,0.05483275856550795,3.9137567294075893e-85
126,latitude,minimum_nights,booked_up_target,0.00526613925795837,0.03640759283443078,-0.02730292737089639,1.9950442431905413e-27,-0.01939781383557405,1.2798160805315371e-14
735,extra_people,maximum_nights,booked_up_target,-0.004961024351766487,0.0487106295783615,-0.1755546907458696,0.0,-0.071078975527342,6.683007734092576e-176
744,extra_people,review_scores_location,booked_up_target,-0.006175047787935115,0.027858105774360792,-0.1755546907458696,0.0,0.0325555520224436,4.227559708986262e-31
149,latitude,DaysPassed_first_review,booked_up_target,-0.006704463452281868,0.015449738235145692,-0.02730292737089639,1.9950442431905413e-27,-0.10428161991573853,0.0
182,longitude,maximum_nights,booked_up_target,-0.007101151852276802,0.004780706116561106,0.09057324079234452,9.441376768393284e-285,-0.071078975527342,6.683007734092576e-176
743,extra_people,review_scores_communication,booked_up_target,-0.007411523305850293,0.008275584136541218,-0.1755546907458696,0.0,0.051294711507698695,1.0441928544136766e-74
770,availability_30,review_scores_location,booked_up_target,-0.007614042494389798,0.006691926462588128,-0.42164402061973216,0.0,0.0325555520224436,4.227559708986262e-31
693,security_deposit,review_scores_checkin,booked_up_target,-0.007784275235623582,0.005565257105237815,-0.12932632736775485,0.0,0.01783128387574471,2.139428127363775e-10
298,number_of_reviews,concat_comments_polarity,booked_up_target,-0.007870017855576332,0.021642871788729444,-0.2729557845542424,0.0,0.07982707713741456,2.124127262894911e-120
697,security_deposit,concat_comments_polarity,booked_up_target,-0.007935124509598093,0.020581359362586645,-0.12932632736775485,0.0,0.07982707713741456,2.124127262894911e-120
90,avg_dollar_price_in_previous_period,DaysPassed_last_review,booked_up_target,-0.008817269056261208,0.020619248077929607,-0.12045325898102326,7.034347248564516e-251,0.32440865324759716,0.0
845,review_scores_checkin,size,booked_up_target,-0.009172695460040944,0.021584941376835063,0.01783128387574471,2.139428127363775e-10,-0.10974459044601913,2.1892161157596222e-200
151,latitude,review_scores_accuracy,booked_up_target,-0.009613880816939683,0.0006132371407523699,-0.02730292737089639,1.9950442431905413e-27,0.05483275856550795,3.9137567294075893e-85
191,longitude,review_scores_location,booked_up_target,-0.010137980194700575,0.000305303075747941,0.09057324079234452,9.441376768393284e-285,0.0325555520224436,4.227559708986262e-31
52,occupancy_last_period,DaysPassed_host_since,booked_up_target,-0.010217235122394974,4.9652790036432086e-05,0.6967989683315049,0.0,-0.07963508153886854,3.716141030266451e-220
459,host_response_rate,zipcode,booked_up_target,-0.01072549425787849,0.006005692466613018,0.05687099554886183,1.5078495060686141e-49,0.019398138854667457,3.11482309805623e-14
291,number_of_reviews,review_scores_accuracy,booked_up_target,-0.010906004352088924,0.00010185235121844677,-0.2729557845542424,0.0,0.05483275856550795,3.9137567294075893e-85
81,occupancy_last_period,target_num_of_day_in_period,booked_up_target,-0.011596780508983561,4.0702381052057215e-06,0.6967989683315049,0.0,0.09531868682969963,0.0
169,longitude,host_response_rate,booked_up_target,-0.011847729925536711,0.00206696286853664,0.09057324079234452,9.441376768393284e-285,0.05687099554886183,1.5078495060686141e-49
132,latitude,DaysPassed_host_since,booked_up_target,-0.011998706561481306,1.8911301819054842e-06,-0.02730292737089639,1.9950442431905413e-27,-0.07963508153886854,3.716141030266451e-220
83,occupancy_last_period,num_of_day_in_previous_period,booked_up_target,-0.013079508056087258,2.0259056952135872e-07,0.6967989683315049,0.0,0.10664838956162437,0.0
813,DaysPassed_first_review,num_of_booked_days_in_previous_period,booked_up_target,-0.013324969127859292,1.4856468688942724e-06,-0.10428161991573853,0.0,0.6210093570040095,0.0
239,minimum_nights,zipcode,booked_up_target,-0.013450595180147221,1.4017671590319316e-07,-0.01939781383557405,1.2798160805315371e-14,0.019398138854667457,3.11482309805623e-14
747,extra_people,concat_comments_subjectivity,booked_up_target,-0.014097953083756137,3.886689838123701e-05,-0.1755546907458696,0.0,0.07094443584457692,1.922848046607934e-95
37,target_avg_dollar_price_in_period,concat_comments_polarity,booked_up_target,-0.014199165800493583,0.01945869534893599,,,0.07982707713741456,2.124127262894911e-120
181,longitude,extra_people,booked_up_target,-0.014243980039196795,1.5165985456650166e-08,0.09057324079234452,9.441376768393284e-285,-0.1755546907458696,0.0
153,latitude,review_scores_communication,booked_up_target,-0.014249827724662935,3.830625901382735e-07,-0.02730292737089639,1.9950442431905413e-27,0.051294711507698695,1.0441928544136766e-74
172,longitude,accommodates,booked_up_target,-0.014282129257614712,1.3882258885596628e-08,0.09057324079234452,9.441376768393284e-285,-0.13816239372347494,0.0
293,number_of_reviews,review_scores_checkin,booked_up_target,-0.014464227948789573,2.5827872769294166e-07,-0.2729557845542424,0.0,0.01783128387574471,2.139428127363775e-10
174,longitude,bedrooms,booked_up_target,-0.01450927854539556,8.27307661216502e-09,0.09057324079234452,9.441376768393284e-285,-0.07061960733809783,1.6117754842671819e-173
113,avg_dollar_price_in_previous_period,review_scores_accuracy,booked_up_target,-0.014797398628406844,0.00011610774451121913,-0.12045325898102326,7.034347248564516e-251,0.05483275856550795,3.9137567294075893e-85
341,reviews_per_month,bedrooms,booked_up_target,-0.015436248890727615,2.4843043458204173e-08,-0.2668351808338874,0.0,-0.07061960733809783,1.6117754842671819e-173
285,number_of_reviews,maximum_nights,booked_up_target,-0.015543990482047817,6.563018131639158e-10,-0.2729557845542424,0.0,-0.071078975527342,6.683007734092576e-176
67,occupancy_last_period,maximum_nights,booked_up_target,-0.015908120053422098,2.5990879413434814e-10,0.6967989683315049,0.0,-0.071078975527342,6.683007734092576e-176
469,host_response_rate,maximum_nights,booked_up_target,-0.016231417650447638,2.4393702479534783e-05,0.05687099554886183,1.5078495060686141e-49,-0.071078975527342,6.683007734092576e-176
756,maximum_nights,review_scores_location,booked_up_target,-0.01632727097462403,6.049499488740651e-09,-0.071078975527342,6.683007734092576e-176,0.0325555520224436,4.227559708986262e-31
513,zipcode,beds,booked_up_target,-0.01650179959784273,1.0858448687887492e-10,0.019398138854667457,3.11482309805623e-14,-0.15576478758208406,0.0
727,guests_included,review_scores_communication,booked_up_target,-0.01650649206777952,4.069703568738692e-09,-0.13652558379294602,0.0,0.051294711507698695,1.0441928544136766e-74
445,DaysPassed_host_since,availability_90,booked_up_target,-0.016525556112620216,5.2891385759118036e-11,-0.07963508153886854,3.716141030266451e-220,-0.5596518136286611,0.0
116,avg_dollar_price_in_previous_period,review_scores_communication,booked_up_target,-0.016597294720110792,1.5418262525727557e-05,-0.12045325898102326,7.034347248564516e-251,0.051294711507698695,1.0441928544136766e-74
310,DaysPassed_last_review,bedrooms,booked_up_target,-0.017119832150226336,6.272478256009563e-10,0.32440865324759716,0.0,-0.07061960733809783,1.6117754842671819e-173
584,bathrooms,target_num_of_booked_days,booked_up_target,-0.017204790190116316,8.40753568534504e-12,-0.028514003251293062,1.0051441188790907e-29,0.8003208263860638,0.0
162,longitude,minimum_nights,booked_up_target,-0.017854664346035474,1.2977970930587124e-12,0.09057324079234452,9.441376768393284e-285,-0.01939781383557405,1.2798160805315371e-14
422,availability_365,review_scores_location,booked_up_target,-0.01827885958097644,7.484984068771148e-11,-0.7883671841456359,0.0,0.0325555520224436,4.227559708986262e-31
294,number_of_reviews,review_scores_communication,booked_up_target,-0.01844470010286229,4.9631069564000206e-11,-0.2729557845542424,0.0,0.051294711507698695,1.0441928544136766e-74
457,DaysPassed_host_since,num_of_booked_days_in_previous_period,booked_up_target,-0.018871911315025237,6.655582087310065e-14,-0.07963508153886854,3.716141030266451e-220,0.6210093570040095,0.0
331,DaysPassed_last_review,concat_comments_subjectivity,booked_up_target,-0.01926493252554344,1.8853790523706244e-08,0.32440865324759716,0.0,0.07094443584457692,1.922848046607934e-95
512,zipcode,bathrooms,booked_up_target,-0.019266801887720904,4.8268138033891175e-14,0.019398138854667457,3.11482309805623e-14,-0.028514003251293062,1.0051441188790907e-29
160,latitude,num_of_booked_days_in_previous_period,booked_up_target,-0.02005615042529371,1.5935792310700369e-15,-0.02730292737089639,1.9950442431905413e-27,0.6210093570040095,0.0
189,longitude,review_scores_cleanliness,booked_up_target,-0.020155451597614175,6.81474566666e-13,0.09057324079234452,9.441376768393284e-285,-0.03818798720697684,3.342329599585784e-42
840,review_scores_cleanliness,target_num_of_booked_days,booked_up_target,-0.02063528127774541,1.9215788861987896e-13,-0.03818798720697684,3.342329599585784e-42,0.8003208263860638,0.0
713,cleaning_fee,concat_comments_polarity,booked_up_target,-0.020999568847025613,8.868958627350639e-10,-0.2349468508731146,0.0,0.07982707713741456,2.124127262894911e-120
159,latitude,target_num_of_booked_days,booked_up_target,-0.021021305968709797,6.651475763473682e-17,-0.02730292737089639,1.9950442431905413e-27,0.8003208263860638,0.0
868,size,concat_comments_subjectivity,booked_up_target,-0.0211913483192264,1.1613474129392935e-05,-0.10974459044601913,2.1892161157596222e-200,0.07094443584457692,1.922848046607934e-95
237,minimum_nights,calculated_host_listings_count,booked_up_target,-0.02128308476199818,2.7409003061962367e-17,-0.01939781383557405,1.2798160805315371e-14,-0.26858612155055434,0.0
155,latitude,review_scores_value,booked_up_target,-0.021317261445458032,3.1447656651921986e-14,-0.02730292737089639,1.9950442431905413e-27,0.1259661355614989,0.0
599,bedrooms,review_scores_accuracy,booked_up_target,-0.02147495473148926,1.998648120654723e-14,-0.07061960733809783,1.6117754842671819e-173,0.05483275856550795,3.9137567294075893e-85
447,DaysPassed_host_since,review_scores_rating,booked_up_target,-0.022335117020067075,1.69197835912334e-15,-0.07963508153886854,3.716141030266451e-220,0.10938167860611937,0.0
33,target_avg_dollar_price_in_period,review_scores_checkin,booked_up_target,-0.02259862556134269,1.0689069127573063e-05,,,0.01783128387574471,2.139428127363775e-10
726,guests_included,review_scores_checkin,booked_up_target,-0.022639798949870064,7.382041407438734e-16,-0.13652558379294602,0.0,0.01783128387574471,2.139428127363775e-10
452,DaysPassed_host_since,review_scores_value,booked_up_target,-0.022674121588658166,6.876568879209087e-16,-0.07963508153886854,3.716141030266451e-220,0.1259661355614989,0.0
309,DaysPassed_last_review,bathrooms,booked_up_target,-0.023206362878538975,5.3410751460474735e-17,0.32440865324759716,0.0,-0.028514003251293062,1.0051441188790907e-29
708,cleaning_fee,review_scores_rating,booked_up_target,-0.023241741246676044,1.1487109218452218e-16,-0.2349468508731146,0.0,0.10938167860611937,0.0
585,bathrooms,num_of_booked_days_in_previous_period,booked_up_target,-0.023475436440035222,1.143018107247305e-20,-0.028514003251293062,1.0051441188790907e-29,0.6210093570040095,0.0
444,DaysPassed_host_since,availability_60,booked_up_target,-0.024647491576380253,1.2586770396331293e-22,-0.07963508153886854,3.716141030266451e-220,-0.4970063557162694,0.0
152,latitude,review_scores_checkin,booked_up_target,-0.025118916907449752,3.641968700453088e-19,-0.02730292737089639,1.9950442431905413e-27,0.01783128387574471,2.139428127363775e-10
193,longitude,size,booked_up_target,-0.025183724465180073,4.8152122823113094e-12,0.09057324079234452,9.441376768393284e-285,-0.10974459044601913,2.1892161157596222e-200
265,minimum_nights,target_num_of_booked_days,booked_up_target,-0.025909914489573426,7.329931020222497e-25,-0.01939781383557405,1.2798160805315371e-14,0.8003208263860638,0.0
602,bedrooms,review_scores_location,booked_up_target,-0.025969082969270578,2.288240292826176e-20,-0.07061960733809783,1.6117754842671819e-173,0.0325555520224436,4.227559708986262e-31
521,zipcode,maximum_nights,booked_up_target,-0.026539243690948438,2.7617727447108585e-25,0.019398138854667457,3.11482309805623e-14,-0.071078975527342,6.683007734092576e-176
810,DaysPassed_first_review,concat_comments_polarity,booked_up_target,-0.02680659503715897,5.124737728689222e-15,-0.10428161991573853,0.0,0.07982707713741456,2.124127262894911e-120
774,availability_30,concat_comments_subjectivity,booked_up_target,-0.027386684698596123,1.315013382303677e-15,-0.42164402061973216,0.0,0.07094443584457692,1.922848046607934e-95
783,availability_60,review_scores_communication,booked_up_target,-0.02798845228318008,1.9872245961867384e-23,-0.4970063557162694,0.0,0.051294711507698695,1.0441928544136766e-74
163,longitude,number_of_reviews,booked_up_target,-0.028209324665819633,3.629616321462853e-29,0.09057324079234452,9.441376768393284e-285,-0.2729557845542424,0.0
533,zipcode,concat_comments_polarity,booked_up_target,-0.02822031744343732,5.162811862980787e-16,0.019398138854667457,3.11482309805623e-14,0.07982707713741456,2.124127262894911e-120
120,avg_dollar_price_in_previous_period,concat_comments_polarity,booked_up_target,-0.028608492206783884,5.219249258303726e-09,-0.12045325898102326,7.034347248564516e-251,0.07982707713741456,2.124127262894911e-120
520,zipcode,extra_people,booked_up_target,-0.028611477749009743,4.018677780471343e-29,0.019398138854667457,3.11482309805623e-14,-0.1755546907458696,0.0
554,accommodates,review_scores_cleanliness,booked_up_target,-0.028620404641119496,1.9636748743269697e-24,-0.13816239372347494,0.0,-0.03818798720697684,3.342329599585784e-42
455,DaysPassed_host_since,concat_comments_subjectivity,booked_up_target,-0.02898436928353909,2.7954711161074e-17,-0.07963508153886854,3.716141030266451e-220,0.07094443584457692,1.922848046607934e-95
795,availability_90,review_scores_communication,booked_up_target,-0.02917284883819427,2.5878415909202285e-25,-0.5596518136286611,0.0,0.051294711507698695,1.0441928544136766e-74
57,occupancy_last_period,bathrooms,booked_up_target,-0.02918068997789248,4.726982478890678e-31,0.6967989683315049,0.0,-0.028514003251293062,1.0051441188790907e-29
346,reviews_per_month,security_deposit,booked_up_target,-0.029377439579578706,2.5833782128377545e-26,-0.2668351808338874,0.0,-0.12932632736775485,0.0
769,availability_30,review_scores_communication,booked_up_target,-0.029934818431639927,1.4435196467871765e-26,-0.42164402061973216,0.0,0.051294711507698695,1.0441928544136766e-74
760,maximum_nights,concat_comments_subjectivity,booked_up_target,-0.030347301183803098,8.171446392427638e-19,-0.071078975527342,6.683007734092576e-176,0.07094443584457692,1.922848046607934e-95
724,guests_included,review_scores_accuracy,booked_up_target,-0.030419160478886844,2.1898446589220197e-27,-0.13652558379294602,0.0,0.05483275856550795,3.9137567294075893e-85
741,extra_people,review_scores_accuracy,booked_up_target,-0.030852701164396,3.9931562024606752e-28,-0.1755546907458696,0.0,0.05483275856550795,3.9137567294075893e-85
622,beds,review_scores_cleanliness,booked_up_target,-0.031073107167354754,1.7591323254126727e-28,-0.15576478758208406,0.0,-0.03818798720697684,3.342329599585784e-42
43,occupancy_last_period,latitude,booked_up_target,-0.031165998079272283,3.118928455544787e-35,0.6967989683315049,0.0,-0.02730292737089639,1.9950442431905413e-27
361,reviews_per_month,review_scores_value,booked_up_target,-0.03174083203800484,1.2230892921806819e-29,-0.2668351808338874,0.0,0.1259661355614989,0.0
731,guests_included,concat_comments_polarity,booked_up_target,-0.03185986430515957,1.4129879423637548e-20,-0.13652558379294602,0.0,0.07982707713741456,2.124127262894911e-120
173,longitude,bathrooms,booked_up_target,-0.03197808737405594,5.935975756343702e-37,0.09057324079234452,9.441376768393284e-285,-0.028514003251293062,1.0051441188790907e-29
175,longitude,beds,booked_up_target,-0.03209781590281627,3.3237013361962875e-37,0.09057324079234452,9.441376768393284e-285,-0.15576478758208406,0.0
792,availability_90,review_scores_accuracy,booked_up_target,-0.0324489520776166,6.182126250072297e-31,-0.5596518136286611,0.0,0.05483275856550795,3.9137567294075893e-85
583,bathrooms,concat_comments_subjectivity,booked_up_target,-0.033011427956629584,6.225004204033823e-22,-0.028514003251293062,1.0051441188790907e-29,0.07094443584457692,1.922848046607934e-95
780,availability_60,review_scores_accuracy,booked_up_target,-0.033070473588271476,4.561579365076609e-32,-0.4970063557162694,0.0,0.05483275856550795,3.9137567294075893e-85
157,latitude,concat_comments_polarity,booked_up_target,-0.03308680763005527,4.561078066668751e-22,-0.02730292737089639,1.9950442431905413e-27,0.07982707713741456,2.124127262894911e-120
389,calculated_host_listings_count,review_scores_cleanliness,booked_up_target,-0.033383431169866876,1.1911027652033082e-32,-0.26858612155055434,0.0,-0.03818798720697684,3.342329599585784e-42
759,maximum_nights,concat_comments_polarity,booked_up_target,-0.033443510970904936,1.6413597481782852e-22,-0.071078975527342,6.683007734092576e-176,0.07982707713741456,2.124127262894911e-120
150,latitude,review_scores_rating,booked_up_target,-0.033909812472303076,1.1289258557106718e-33,-0.02730292737089639,1.9950442431905413e-27,0.10938167860611937,0.0
525,zipcode,DaysPassed_first_review,booked_up_target,-0.03412992172894369,5.245360804843608e-34,0.019398138854667457,3.11482309805623e-14,-0.10428161991573853,0.0
787,availability_60,concat_comments_subjectivity,booked_up_target,-0.03413962097937602,2.1653862937258264e-23,-0.4970063557162694,0.0,0.07094443584457692,1.922848046607934e-95
179,longitude,security_deposit,booked_up_target,-0.03461681759809176,4.559432285449082e-43,0.09057324079234452,9.441376768393284e-285,-0.12932632736775485,0.0
295,number_of_reviews,review_scores_location,booked_up_target,-0.0351745952496026,5.027219012913676e-36,-0.2729557845542424,0.0,0.0325555520224436,4.227559708986262e-31
402,availability_365,zipcode,booked_up_target,-0.035549703398883054,4.848184631835983e-44,-0.7883671841456359,0.0,0.019398138854667457,3.11482309805623e-14
767,availability_30,review_scores_accuracy,booked_up_target,-0.036805184136646754,2.5681955942724303e-39,-0.42164402061973216,0.0,0.05483275856550795,3.9137567294075893e-85
799,availability_90,concat_comments_subjectivity,booked_up_target,-0.03729809481822671,1.3191794870468795e-27,-0.5596518136286611,0.0,0.07094443584457692,1.922848046607934e-95
603,bedrooms,review_scores_value,booked_up_target,-0.0375884439975851,7.225448555594114e-41,-0.07061960733809783,1.6117754842671819e-173,0.1259661355614989,0.0
728,guests_included,review_scores_location,booked_up_target,-0.037752603087919515,3.059087994061272e-41,-0.13652558379294602,0.0,0.0325555520224436,4.227559708986262e-31
639,square_feet,availability_90,booked_up_target,-0.03791479621422525,0.03414144038897409,0.03708732291931967,0.038253134916969994,-0.5596518136286611,0.0
501,host_total_listings_count,review_scores_cleanliness,booked_up_target,-0.038256360990479056,2.5588180986507586e-42,-0.2675121518317726,0.0,-0.03818798720697684,3.342329599585784e-42
862,review_scores_value,size,booked_up_target,-0.038329373508820916,7.679777965483505e-22,0.1259661355614989,0.0,-0.10974459044601913,2.1892161157596222e-200
115,avg_dollar_price_in_previous_period,review_scores_checkin,booked_up_target,-0.0384997307416944,1.131534185658717e-23,-0.12045325898102326,7.034347248564516e-251,0.01783128387574471,2.139428127363775e-10
370,calculated_host_listings_count,zipcode,booked_up_target,-0.038639176783160416,1.0325509989080725e-51,-0.26858612155055434,0.0,0.019398138854667457,3.11482309805623e-14
841,review_scores_cleanliness,num_of_booked_days_in_previous_period,booked_up_target,-0.03886551140216986,1.1879823772687675e-43,-0.03818798720697684,3.342329599585784e-42,0.6210093570040095,0.0
524,zipcode,availability_90,booked_up_target,-0.03887547969741058,2.5176347047672983e-52,0.019398138854667457,3.11482309805623e-14,-0.5596518136286611,0.0
483,host_total_listings_count,zipcode,booked_up_target,-0.039287164083803845,2.429947053648127e-53,-0.2675121518317726,0.0,0.019398138854667457,3.11482309805623e-14
421,availability_365,review_scores_communication,booked_up_target,-0.039900240612507604,6.75624626753219e-46,-0.7883671841456359,0.0,0.051294711507698695,1.0441928544136766e-74
522,zipcode,availability_30,booked_up_target,-0.04003095336789399,2.240871696348911e-55,0.019398138854667457,3.11482309805623e-14,-0.42164402061973216,0.0
762,maximum_nights,num_of_booked_days_in_previous_period,booked_up_target,-0.04014700914461386,2.5241712688391867e-57,-0.071078975527342,6.683007734092576e-176,0.6210093570040095,0.0
523,zipcode,availability_60,booked_up_target,-0.04143567460784555,3.3269795249850764e-59,0.019398138854667457,3.11482309805623e-14,-0.4970063557162694,0.0
605,bedrooms,concat_comments_subjectivity,booked_up_target,-0.04211184104872124,1.024743758371851e-34,-0.07061960733809783,1.6117754842671819e-173,0.07094443584457692,1.922848046607934e-95
128,latitude,DaysPassed_last_review,booked_up_target,-0.04358407876386541,6.604935835634988e-56,-0.02730292737089639,1.9950442431905413e-27,0.32440865324759716,0.0
753,maximum_nights,review_scores_cleanliness,booked_up_target,-0.04454845748633133,8.353706455004528e-57,-0.071078975527342,6.683007734092576e-176,-0.03818798720697684,3.342329599585784e-42
158,latitude,concat_comments_subjectivity,booked_up_target,-0.04507290656707322,1.503383571827858e-39,-0.02730292737089639,1.9950442431905413e-27,0.07094443584457692,1.922848046607934e-95
607,bedrooms,num_of_booked_days_in_previous_period,booked_up_target,-0.045195493787712766,4.081928886605295e-72,-0.07061960733809783,1.6117754842671819e-173,0.6210093570040095,0.0
470,host_response_rate,availability_30,booked_up_target,-0.04570286966004652,1.3557965373865873e-32,0.05687099554886183,1.5078495060686141e-49,-0.42164402061973216,0.0
773,availability_30,concat_comments_polarity,booked_up_target,-0.045790250177065034,9.174175122610224e-41,-0.42164402061973216,0.0,0.07982707713741456,2.124127262894911e-120
419,availability_365,review_scores_accuracy,booked_up_target,-0.045796114451088096,6.383555033535684e-60,-0.7883671841456359,0.0,0.05483275856550795,3.9137567294075893e-85
251,minimum_nights,maximum_nights,booked_up_target,-0.04655593741349426,1.7950888865576813e-76,-0.01939781383557405,1.2798160805315371e-14,-0.071078975527342,6.683007734092576e-176
532,zipcode,size,booked_up_target,-0.04683466532028092,7.829849035809451e-37,0.019398138854667457,3.11482309805623e-14,-0.10974459044601913,2.1892161157596222e-200
786,availability_60,concat_comments_polarity,booked_up_target,-0.046891426439478565,1.1512002107097517e-42,-0.4970063557162694,0.0,0.07982707713741456,2.124127262894911e-120
328,DaysPassed_last_review,review_scores_location,booked_up_target,-0.04799507974094154,1.3995314738815917e-65,0.32440865324759716,0.0,0.0325555520224436,4.227559708986262e-31
435,DaysPassed_host_since,square_feet,booked_up_target,-0.048052534242852545,0.007244203098742266,-0.07963508153886854,3.716141030266451e-220,0.03708732291931967,0.038253134916969994
798,availability_90,concat_comments_polarity,booked_up_target,-0.04828240337371419,3.936748572987007e-45,-0.5596518136286611,0.0,0.07982707713741456,2.124127262894911e-120
375,calculated_host_listings_count,square_feet,booked_up_target,-0.04875426064624995,0.00643663930861565,-0.26858612155055434,0.0,0.03708732291931967,0.038253134916969994
327,DaysPassed_last_review,review_scores_communication,booked_up_target,-0.04955306418067217,7.715722978058496e-70,0.32440865324759716,0.0,0.051294711507698695,1.0441928544136766e-74
443,DaysPassed_host_since,availability_30,booked_up_target,-0.04958941227550272,2.0113273553195583e-86,-0.07963508153886854,3.716141030266451e-220,-0.42164402061973216,0.0
698,security_deposit,concat_comments_subjectivity,booked_up_target,-0.05053868900630258,2.770379560521364e-49,-0.12932632736775485,0.0,0.07094443584457692,1.922848046607934e-95
606,bedrooms,target_num_of_booked_days,booked_up_target,-0.052155412136753634,1.932162704449119e-95,-0.07061960733809783,1.6117754842671819e-173,0.8003208263860638,0.0
156,latitude,size,booked_up_target,-0.05219890409169177,1.3823215702405847e-46,-0.02730292737089639,1.9950442431905413e-27,-0.10974459044601913,2.1892161157596222e-200
326,DaysPassed_last_review,review_scores_checkin,booked_up_target,-0.05260235551008947,2.051535643793592e-78,0.32440865324759716,0.0,0.01783128387574471,2.139428127363775e-10
752,maximum_nights,review_scores_accuracy,booked_up_target,-0.052641496310382944,1.3238747329905859e-78,-0.071078975527342,6.683007734092576e-176,0.05483275856550795,3.9137567294075893e-85
58,occupancy_last_period,bedrooms,booked_up_target,-0.053629622307392065,8.268675201202565e-101,0.6967989683315049,0.0,-0.07061960733809783,1.6117754842671819e-173
